Time,Channel A
10.86667209,-0.01739555
10.93333879,-0.01480148
11.00000549,-0.01571703
11.06667219,-0.01373333
11.13333889,-0.01358074
11.20000559,-0.01251259
11.26667229,-0.01525925
11.33333899,-0.01434370
11.40000569,-0.01480148
11.46667239,-0.01876888
11.53333909,-0.01388592
11.60000579,-0.01297037
11.66667249,-0.02121036
11.73333919,-0.01373333
11.80000589,-0.01602222
11.86667259,-0.01754814
11.93333929,-0.01388592
12.00000599,-0.01495407
12.06667269,-0.01632740
12.13333939,-0.01510666
12.20000609,-0.01556444
12.26667279,-0.01617481
12.33333949,-0.01205481
12.40000619,-0.01403851
12.46667289,-0.01739555
12.53333959,-0.01297037
12.60000629,-0.01480148
12.66667299,-0.01693777
12.73333969,-0.01190222
12.80000639,-0.01480148
12.86667309,-0.01770074
12.93333979,-0.01434370
13.00000649,-0.01434370
13.06667319,-0.01571703
13.13333989,-0.01571703
13.20000659,-0.01541185
13.26667329,-0.01724296
13.33333999,-0.01556444
13.40000669,-0.01724296
13.46667339,-0.01785333
13.53334009,-0.01373333
13.60000679,-0.01754814
13.66667349,-0.02121036
13.73334019,-0.01068148
13.80000689,-0.01510666
13.86667359,-0.02029481
13.93334029,-0.01800592
14.00000699,-0.01632740
14.06667369,-0.01724296
14.13334039,-0.01663259
14.20000709,-0.01556444
14.26667379,-0.01785333
14.33334049,-0.01693777
14.40000719,-0.01785333
14.46667389,-0.01739555
14.53334059,-0.01648000
14.60000729,-0.01785333
14.66667399,-0.01480148
14.73334069,-0.01480148
14.80000739,-0.01663259
14.86667409,-0.01617481
14.93334079,-0.01434370
15.00000749,-0.01663259
15.06667419,-0.01892148
15.13334089,-0.01480148
15.20000759,-0.01785333
15.26667429,-0.01861629
15.33334099,-0.01663259
15.40000769,-0.01724296
15.46667439,-0.01907407
15.53334109,-0.01510666
15.60000779,-0.01770074
15.66667449,-0.01892148
15.73334119,-0.01525925
15.80000789,-0.01785333
15.86667459,-0.01861629
15.93334129,-0.01754814
16.00000799,-0.01800592
16.06667469,-0.01770074
16.13334139,-0.01739555
16.20000809,-0.01892148
16.26667479,-0.01663259
16.33334149,-0.01602222
16.40000819,-0.01770074
16.46667489,-0.01693777
16.53334159,-0.01632740
16.60000829,-0.01739555
16.66667499,-0.01922666
16.73334169,-0.01724296
16.80000839,-0.01861629
16.86667509,-0.01815851
16.93334179,-0.01571703
17.00000849,-0.01800592
17.06667519,-0.02151555
17.13334189,-0.01998962
17.20000859,-0.01892148
17.26667529,-0.01785333
17.33334199,-0.01403851
17.40000869,-0.01892148
17.46667539,-0.01785333
17.53334209,-0.01678518
17.60000879,-0.01571703
17.66667549,-0.01876888
17.73334219,-0.01724296
17.80000889,-0.01998962
17.86667559,-0.01876888
17.93334229,-0.01449629
18.00000899,-0.02136296
18.06667569,-0.01861629
18.13334239,-0.01617481
18.20000909,-0.02349925
18.26667579,-0.01937925
18.33334249,-0.01541185
18.40000919,-0.02105777
18.46667589,-0.01983703
18.53334258,-0.01800592
18.60000928,-0.01892148
18.66667598,-0.01785333
18.73334268,-0.01648000
18.80000938,-0.01968444
18.86667608,-0.01861629
18.93334278,-0.01602222
19.00000948,-0.02304148
19.06667618,-0.02014222
19.13334288,-0.01892148
19.20000958,-0.02288888
19.26667628,-0.01968444
19.33334298,-0.01419111
19.40000968,-0.02044740
19.46667638,-0.01907407
19.53334308,-0.02029481
19.60000978,-0.02044740
19.66667648,-0.02044740
19.73334318,-0.02182074
19.80000988,-0.02166814
19.86667658,-0.02044740
19.93334328,-0.01861629
20.00000998,-0.02090518
20.06667668,-0.02059999
20.13334338,-0.01800592
20.20001008,-0.02273629
20.26667678,-0.02166814
20.33334348,-0.01556444
20.40001018,-0.02456740
20.46667688,-0.02105777
20.53334358,-0.01892148
20.60001028,-0.02365185
20.66667698,-0.02044740
20.73334368,-0.02380444
20.80001038,-0.02288888
20.86667708,-0.02090518
20.93334378,-0.02059999
21.00001048,-0.02395703
21.06667718,-0.02151555
21.13334388,-0.02105777
21.20001058,-0.02426222
21.26667728,-0.02136296
21.33334398,-0.02151555
21.40001068,-0.02334666
21.46667738,-0.02182074
21.53334408,-0.02105777
21.60001078,-0.02380444
21.66667748,-0.02166814
21.73334418,-0.02212592
21.80001088,-0.02609333
21.86667758,-0.02273629
21.93334428,-0.02502518
22.00001098,-0.02410962
22.06667768,-0.02136296
22.13334438,-0.02334666
22.20001108,-0.02502518
22.26667778,-0.02212592
22.33334448,-0.02166814
22.40001118,-0.02502518
22.46667788,-0.02059999
22.53334458,-0.02288888
22.60001128,-0.02365185
22.66667798,-0.02182074
22.73334468,-0.02380444
22.80001138,-0.02426222
22.86667808,-0.02182074
22.93334478,-0.02304148
23.00001148,-0.02395703
23.06667818,-0.02410962
23.13334488,-0.02609333
23.20001158,-0.02761925
23.26667828,-0.02395703
23.33334498,-0.02395703
23.40001168,-0.02471999
23.46667838,-0.02395703
23.53334508,-0.02334666
23.60001178,-0.02533036
23.66667848,-0.02334666
23.73334518,-0.02426222
23.80001188,-0.02517777
23.86667858,-0.02090518
23.93334528,-0.02456740
24.00001198,-0.02533036
24.06667868,-0.02334666
24.13334538,-0.02304148
24.20001208,-0.02899258
24.26667878,-0.02380444
24.33334548,-0.02594073
24.40001218,-0.02853481
24.46667888,-0.02487259
24.53334558,-0.02639851
24.60001228,-0.02502518
24.66667898,-0.02395703
24.73334568,-0.02578814
24.80001238,-0.02410962
24.86667908,-0.02426222
24.93334578,-0.02578814
25.00001248,-0.02533036
25.06667918,-0.02594073
25.13334588,-0.02624592
25.20001258,-0.02716147
25.26667928,-0.02227851
25.33334598,-0.02716147
25.40001268,-0.02716147
25.46667938,-0.02578814
25.53334608,-0.02594073
25.60001278,-0.02700888
25.66667948,-0.02410962
25.73334618,-0.02731407
25.80001288,-0.02609333
25.86667958,-0.02258370
25.93334628,-0.02868740
26.00001298,-0.02624592
26.06667968,-0.02639851
26.13334638,-0.02868740
26.20001308,-0.02731407
26.26667978,-0.02243111
26.33334648,-0.02761925
26.40001318,-0.02594073
26.46667988,-0.02471999
26.53334658,-0.03006073
26.60001328,-0.02746666
26.66667998,-0.02716147
26.73334668,-0.02883999
26.80001338,-0.02548296
26.86668008,-0.02395703
26.93334678,-0.02624592
27.00001348,-0.02716147
27.06668018,-0.02349925
27.13334688,-0.02914518
27.20001358,-0.02624592
27.26668028,-0.02517777
27.33334698,-0.02838221
27.40001368,-0.02822962
27.46668038,-0.02731407
27.53334708,-0.02975555
27.60001378,-0.02822962
27.66668048,-0.02487259
27.73334718,-0.02883999
27.80001388,-0.02731407
27.86668058,-0.02777184
27.93334728,-0.02716147
28.00001398,-0.02838221
28.06668068,-0.02853481
28.13334738,-0.02868740
28.20001408,-0.02792444
28.26668078,-0.02609333
28.33334748,-0.02975555
28.40001418,-0.02761925
28.46668088,-0.02761925
28.53334758,-0.02868740
28.60001428,-0.02700888
28.66668098,-0.02670370
28.73334768,-0.02899258
28.80001438,-0.02792444
28.86668108,-0.02426222
28.93334778,-0.02899258
29.00001448,-0.02670370
29.06668118,-0.02731407
29.13334788,-0.02883999
29.20001458,-0.02792444
29.26668128,-0.02838221
29.33334798,-0.02883999
29.40001468,-0.02700888
29.46668138,-0.02731407
29.53334808,-0.03082369
29.60001478,-0.02777184
29.66668148,-0.02624592
29.73334818,-0.02990814
29.80001488,-0.02792444
29.86668158,-0.02533036
29.93334828,-0.03006073
30.00001498,-0.02822962
30.06668168,-0.02655110
30.13334838,-0.03021332
30.20001508,-0.02822962
30.26668178,-0.02838221
30.33334848,-0.03158666
30.40001518,-0.02655110
30.46668188,-0.03021332
30.53334858,-0.03143407
30.60001528,-0.02883999
30.66668198,-0.02960295
30.73334868,-0.03112888
30.80001538,-0.02883999
30.86668207,-0.02868740
30.93334877,-0.03204443
31.00001547,-0.02639851
31.06668217,-0.02945036
31.13334887,-0.03006073
31.20001557,-0.02471999
31.26668227,-0.02975555
31.33334897,-0.03128147
31.40001567,-0.02410962
31.46668237,-0.02838221
31.53334907,-0.03006073
31.60001577,-0.02853481
31.66668247,-0.02914518
31.73334917,-0.03128147
31.80001587,-0.02822962
31.86668257,-0.02945036
31.93334927,-0.03021332
32.00001597,-0.02899258
32.06668267,-0.02914518
32.13334937,-0.03189184
32.20001607,-0.02502518
32.26668277,-0.02868740
32.33334947,-0.03036592
32.40001617,-0.02670370
32.46668287,-0.02777184
32.53334957,-0.03158666
32.60001627,-0.02975555
32.66668297,-0.02975555
32.73334967,-0.03112888
32.80001637,-0.02639851
32.86668307,-0.02838221
32.93334977,-0.02792444
33.00001647,-0.02868740
33.06668317,-0.02899258
33.13334987,-0.03006073
33.20001657,-0.02731407
33.26668327,-0.02945036
33.33334997,-0.03067110
33.40001667,-0.02716147
33.46668337,-0.02838221
33.53335007,-0.03143407
33.60001677,-0.02700888
33.66668347,-0.02883999
33.73335017,-0.02975555
33.80001687,-0.02792444
33.86668357,-0.02945036
33.93335027,-0.02960295
34.00001697,-0.02533036
34.06668367,-0.02914518
34.13335037,-0.02868740
34.20001707,-0.02868740
34.26668377,-0.02853481
34.33335047,-0.02945036
34.40001717,-0.02853481
34.46668387,-0.02716147
34.53335057,-0.02731407
34.60001727,-0.02670370
34.66668397,-0.02761925
34.73335067,-0.02777184
34.80001737,-0.02578814
34.86668407,-0.02914518
34.93335077,-0.02868740
35.00001747,-0.02731407
35.06668417,-0.02868740
35.13335087,-0.02655110
35.20001757,-0.02670370
35.26668427,-0.02777184
35.33335097,-0.02883999
35.40001767,-0.02502518
35.46668437,-0.02899258
35.53335107,-0.02731407
35.60001777,-0.02502518
35.66668447,-0.02761925
35.73335117,-0.02700888
35.80001787,-0.02533036
35.86668457,-0.02517777
35.93335127,-0.02471999
36.00001797,-0.02548296
36.06668467,-0.02975555
36.13335137,-0.02609333
36.20001807,-0.02456740
36.26668477,-0.02792444
36.33335147,-0.02761925
36.40001817,-0.02517777
36.46668487,-0.02731407
36.53335157,-0.02777184
36.60001827,-0.02365185
36.66668497,-0.03128147
36.73335167,-0.02548296
36.80001837,-0.02410962
36.86668507,-0.02945036
36.93335177,-0.02533036
37.00001847,-0.02349925
37.06668517,-0.02365185
37.13335187,-0.02471999
37.20001857,-0.02410962
37.26668527,-0.02487259
37.33335197,-0.02410962
37.40001867,-0.02212592
37.46668537,-0.02670370
37.53335207,-0.02227851
37.60001877,-0.02105777
37.66668547,-0.02838221
37.73335217,-0.02380444
37.80001887,-0.02243111
37.86668557,-0.02746666
37.93335227,-0.02426222
38.00001897,-0.02212592
38.06668567,-0.02670370
38.13335237,-0.02395703
38.20001907,-0.02166814
38.26668577,-0.02410962
38.33335247,-0.02288888
38.40001917,-0.02380444
38.46668587,-0.02395703
38.53335257,-0.02288888
38.60001927,-0.02288888
38.66668597,-0.02349925
38.73335267,-0.02273629
38.80001937,-0.02380444
38.86668607,-0.02410962
38.93335277,-0.02304148
39.00001947,-0.01892148
39.06668617,-0.02273629
39.13335287,-0.02182074
39.20001957,-0.01785333
39.26668627,-0.02227851
39.33335297,-0.02166814
39.40001967,-0.02014222
39.46668637,-0.02288888
39.53335307,-0.01922666
39.60001977,-0.01983703
39.66668647,-0.02365185
39.73335317,-0.01907407
39.80001987,-0.01815851
39.86668657,-0.02182074
39.93335327,-0.02014222
40.00001997,-0.01907407
40.06668667,-0.02136296
40.13335337,-0.01968444
40.20002007,-0.01800592
40.26668677,-0.02182074
40.33335347,-0.01876888
40.40002017,-0.01983703
40.46668687,-0.02105777
40.53335357,-0.01800592
40.60002027,-0.02044740
40.66668697,-0.02044740
40.73335367,-0.01800592
40.80002037,-0.01998962
40.86668707,-0.01998962
40.93335377,-0.01617481
41.00002047,-0.01892148
41.06668717,-0.01785333
41.13335387,-0.01678518
41.20002057,-0.01281777
41.26668727,-0.01632740
41.33335397,-0.01556444
41.40002067,-0.01693777
41.46668737,-0.01785333
41.53335407,-0.01632740
41.60002077,-0.01617481
41.66668747,-0.01815851
41.73335417,-0.01434370
41.80002087,-0.01541185
41.86668757,-0.01892148
41.93335427,-0.01312296
42.00002097,-0.01556444
42.06668767,-0.01937925
42.13335437,-0.01770074
42.20002107,-0.01556444
42.26668777,-0.01663259
42.33335447,-0.01281777
42.40002117,-0.01510666
42.46668787,-0.01571703
42.53335457,-0.01068148
42.60002127,-0.01281777
42.66668797,-0.01510666
42.73335467,-0.01052889
42.80002137,-0.01251259
42.86668807,-0.01419111
42.93335477,-0.01068148
43.00002147,-0.01037629
43.06668817,-0.01297037
43.13335487,-0.00793481
43.20002156,-0.01129185
43.26668826,-0.01297037
43.33335496,-0.00595111
43.40002166,-0.01007111
43.46668836,-0.01251259
43.53335506,-0.00778222
43.60002176,-0.01144444
43.66668846,-0.01083407
43.73335516,-0.01068148
43.80002186,-0.01113926
43.86668856,-0.01144444
43.93335526,-0.01007111
44.00002196,-0.00885037
44.06668866,-0.01052889
44.13335536,-0.00839259
44.20002206,-0.00885037
44.26668876,-0.01052889
44.33335546,-0.00824000
44.40002216,-0.00961333
44.46668886,-0.00991852
44.53335556,-0.00625629
44.60002226,-0.00778222
44.66668896,-0.00930815
44.73335566,-0.01174963
44.80002236,-0.00930815
44.86668906,-0.01297037
44.93335576,-0.00183111
45.00002246,-0.00625629
45.06668916,-0.00595111
45.13335586,-0.00503555
45.20002256,-0.00640889
45.26668926,-0.00671407
45.33335596,-0.00106815
45.40002266,-0.00412000
45.46668936,-0.00686667
45.53335606,-0.00305185
45.60002276,-0.00213630
45.66668946,-0.00701926
45.73335616,-0.00320444
45.80002286,-0.00442518
45.86668956,-0.00320444
45.93335626,-0.00183111
46.00002296,-0.00320444
46.06668966,-0.00076296
46.13335636,-0.00549333
46.20002306,-0.00167852
46.26668976,-0.00335704
46.33335646,0.00030519
46.40002316,-0.00198370
46.46668986,-0.00183111
46.53335656,0.00091556
46.60002326,0.00000000
46.66668996,-0.00183111
46.73335666,0.00381481
46.80002336,-0.00091556
46.86669006,-0.00183111
46.93335676,-0.00061037
47.00002346,0.00061037
47.06669016,-0.00259407
47.13335686,0.00305185
47.20002356,0.00091556
47.26669026,-0.00106815
47.33335696,0.00289926
47.40002366,0.00061037
47.46669036,0.00030519
47.53335706,0.00091556
47.60002376,0.00030519
47.66669046,0.00167852
47.73335716,0.00366222
47.80002386,0.00198370
47.86669056,0.00167852
47.93335726,0.00671407
48.00002396,0.00167852
48.06669066,0.00305185
48.13335736,0.00671407
48.20002406,0.00244148
48.26669076,0.00381481
48.33335746,0.00854518
48.40002416,0.00259407
48.46669086,0.00442518
48.53335756,0.00656148
48.60002426,0.00518815
48.66669096,0.00381481
48.73335766,0.00656148
48.80002436,0.00320444
48.86669106,0.00579852
48.93335776,0.00701926
49.00002446,0.00503555
49.06669116,0.00427259
49.13335786,0.00686667
49.20002456,0.00442518
49.26669126,0.00534074
49.33335796,0.00991852
49.40002466,0.00427259
49.46669136,0.00778222
49.53335806,0.01068148
49.60002476,0.00762963
49.66669146,0.00885037
49.73335816,0.00671407
49.80002486,0.00625629
49.86669156,0.00793481
49.93335826,0.01144444
50.00002496,0.00625629
50.06669166,0.00824000
50.13335836,0.00824000
50.20002506,0.00518815
50.26669176,0.00854518
50.33335846,0.01251259
50.40002516,0.00579852
50.46669186,0.00991852
50.53335856,0.01159703
50.60002526,0.01037629
50.66669196,0.00976592
50.73335866,0.01236000
50.80002536,0.01113926
50.86669206,0.01159703
50.93335876,0.01266518
51.00002546,0.00885037
51.06669216,0.01190222
51.13335886,0.01495407
51.20002556,0.00824000
51.26669226,0.00930815
51.33335896,0.01586962
51.40002566,0.00915555
51.46669236,0.00991852
51.53335906,0.01663259
51.60002576,0.01129185
51.66669246,0.01266518
51.73335916,0.01541185
51.80002586,0.01098666
51.86669256,0.01129185
51.93335926,0.00900296
52.00002596,0.01251259
52.06669266,0.01388592
52.13335936,0.01495407
52.20002606,0.01022370
52.26669276,0.01281777
52.33335946,0.01800592
52.40002616,0.01174963
52.46669286,0.01403851
52.53335956,0.01678518
52.60002626,0.01174963
52.66669296,0.01525925
52.73335966,0.01434370
52.80002636,0.01281777
52.86669306,0.01510666
52.93335976,0.01617481
53.00002646,0.01342814
53.06669316,0.01556444
53.13335986,0.01419111
53.20002656,0.01281777
53.26669326,0.01586962
53.33335996,0.01541185
53.40002666,0.01342814
53.46669336,0.01663259
53.53336006,0.01739555
53.60002676,0.01159703
53.66669346,0.01724296
53.73336016,0.01709037
53.80002686,0.01281777
53.86669356,0.01846370
53.93336026,0.01632740
54.00002696,0.01297037
54.06669366,0.01739555
54.13336036,0.01586962
54.20002706,0.01113926
54.26669376,0.01754814
54.33336046,0.01754814
54.40002716,0.01251259
54.46669386,0.01892148
54.53336056,0.01678518
54.60002726,0.01464888
54.66669396,0.02014222
54.73336066,0.01724296
54.80002736,0.01480148
54.86669406,0.01785333
54.93336076,0.01648000
55.00002746,0.01525925
55.06669416,0.01510666
55.13336086,0.01632740
55.20002756,0.01541185
55.26669426,0.01907407
55.33336096,0.01602222
55.40002766,0.01281777
55.46669436,0.01785333
55.53336105,0.01663259
55.60002775,0.01617481
55.66669445,0.01785333
55.73336115,0.01770074
55.80002785,0.01663259
55.86669455,0.01556444
55.93336125,0.01861629
56.00002795,0.01602222
56.06669465,0.02029481
56.13336135,0.01861629
56.20002805,0.01663259
56.26669475,0.01739555
56.33336145,0.01861629
56.40002815,0.01602222
56.46669485,0.02014222
56.53336155,0.01754814
56.60002825,0.01617481
56.66669495,0.01922666
56.73336165,0.01831111
56.80002835,0.01785333
56.86669505,0.02197333
56.93336175,0.01739555
57.00002845,0.01739555
57.06669515,0.02090518
57.13336185,0.01785333
57.20002855,0.01785333
57.26669525,0.02121036
57.33336195,0.01724296
57.40002865,0.01800592
57.46669535,0.01907407
57.53336205,0.01770074
57.60002875,0.01922666
57.66669545,0.02410962
57.73336215,0.01724296
57.80002885,0.01861629
57.86669555,0.02029481
57.93336225,0.01876888
58.00002895,0.01892148
58.06669565,0.02258370
58.13336235,0.01648000
58.20002905,0.01831111
58.26669575,0.02090518
58.33336245,0.01648000
58.40002915,0.01724296
58.46669585,0.02105777
58.53336255,0.01312296
58.60002925,0.01968444
58.66669595,0.02121036
58.73336265,0.01953185
58.80002935,0.01861629
58.86669605,0.02029481
58.93336275,0.01586962
59.00002945,0.01739555
59.06669615,0.02075259
59.13336285,0.01785333
59.20002955,0.01739555
59.26669625,0.01892148
59.33336295,0.01525925
59.40002965,0.01678518
59.46669635,0.02273629
59.53336305,0.01541185
59.60002975,0.01846370
59.66669645,0.01617481
59.73336315,0.01678518
59.80002985,0.01739555
59.86669655,0.01785333
59.93336325,0.01556444
60.00002995,0.01739555
60.06669665,0.01983703
60.13336335,0.01602222
60.20003005,0.01678518
60.26669675,0.01922666
60.33336345,0.01525925
60.40003015,0.01831111
60.46669685,0.02258370
60.53336355,0.01403851
60.60003025,0.01754814
60.66669695,0.01800592
60.73336365,0.01525925
60.80003035,0.01724296
60.86669705,0.01541185
60.93336375,0.01434370
61.00003045,0.01663259
61.06669715,0.01678518
61.13336385,0.01434370
61.20003055,0.01617481
61.26669725,0.01617481
61.33336395,0.01388592
61.40003065,0.01617481
61.46669735,0.01617481
61.53336405,0.01419111
61.60003075,0.01525925
61.66669745,0.01556444
61.73336415,0.01159703
61.80003085,0.01434370
61.86669755,0.01464888
61.93336425,0.00930815
62.00003095,0.01602222
62.06669765,0.01358074
62.13336435,0.01159703
62.20003105,0.01586962
62.26669775,0.01586962
62.33336445,0.01251259
62.40003115,0.01724296
62.46669785,0.01281777
62.53336455,0.01190222
62.60003125,0.01770074
62.66669795,0.01266518
62.73336465,0.01129185
62.80003135,0.01297037
62.86669805,0.01236000
62.93336475,0.01190222
63.00003145,0.01281777
63.06669815,0.01251259
63.13336485,0.00915555
63.20003155,0.01648000
63.26669825,0.01159703
63.33336495,0.01068148
63.40003165,0.01266518
63.46669835,0.01373333
63.53336505,0.00762963
63.60003175,0.01358074
63.66669845,0.01190222
63.73336515,0.01266518
63.80003185,0.00991852
63.86669855,0.00930815
63.93336525,0.00976592
64.00003195,0.01297037
64.06669865,0.00900296
64.13336535,0.00732444
64.20003205,0.00991852
64.26669875,0.00900296
64.33336545,0.00915555
64.40003215,0.01251259
64.46669885,0.00930815
64.53336555,0.00701926
64.60003225,0.01174963
64.66669895,0.00824000
64.73336565,0.00824000
64.80003235,0.00991852
64.86669905,0.00732444
64.93336575,0.00793481
65.00003245,0.01052889
65.06669915,0.00656148
65.13336585,0.00640889
65.20003255,0.01037629
65.26669925,0.00701926
65.33336595,0.00518815
65.40003265,0.00625629
65.46669935,0.00640889
65.53336605,0.00625629
65.60003275,0.00656148
65.66669945,0.00503555
65.73336615,0.00625629
65.80003285,0.00778222
65.86669955,0.00824000
65.93336625,0.00656148
66.00003295,0.00610370
66.06669965,0.00320444
66.13336635,0.00412000
66.20003305,0.00564592
66.26669975,0.00167852
66.33336645,0.00366222
66.40003315,0.00900296
66.46669985,0.00152593
66.53336655,0.00305185
66.60003325,0.00320444
66.66669995,0.00381481
66.73336665,0.00320444
66.80003335,0.00289926
66.86670005,0.00274667
66.93336675,0.00427259
67.00003345,0.00442518
67.06670015,0.00152593
67.13336685,0.00122074
67.20003355,0.00320444
67.26670025,0.00152593
67.33336695,0.00167852
67.40003365,-0.00045778
67.46670035,-0.00045778
67.53336705,0.00061037
67.60003375,0.00137333
67.66670045,-0.00183111
67.73336715,-0.00137333
67.80003385,0.00274667
67.86670054,-0.00213630
67.93336724,0.00061037
68.00003394,0.00213630
68.06670064,-0.00305185
68.13336734,-0.00076296
68.20003404,-0.00198370
68.26670074,-0.00396741
68.33336744,-0.00091556
68.40003414,-0.00427259
68.46670084,-0.00320444
68.53336754,-0.00213630
68.60003424,-0.00396741
68.66670094,-0.00579852
68.73336764,-0.00274667
68.80003434,-0.00183111
68.86670104,-0.00442518
68.93336774,-0.00274667
69.00003444,-0.00381481
69.06670114,-0.00595111
69.13336784,-0.00564592
69.20003454,-0.00457778
69.26670124,-0.00656148
69.33336794,-0.00381481
69.40003464,-0.00534074
69.46670134,-0.00595111
69.53336804,-0.00045778
69.60003474,-0.00503555
69.66670144,-0.00656148
69.73336814,-0.00717185
69.80003484,-0.00808741
69.86670154,-0.00625629
69.93336824,-0.00396741
70.00003494,-0.00869778
70.06670164,-0.00701926
70.13336834,-0.00518815
70.20003504,-0.00518815
70.26670174,-0.01083407
70.33336844,-0.00625629
70.40003514,-0.00778222
70.46670184,-0.00579852
70.53336854,-0.00717185
70.60003524,-0.00808741
70.66670194,-0.00930815
70.73336864,-0.00503555
70.80003534,-0.00900296
70.86670204,-0.01129185
70.93336874,-0.00671407
71.00003544,-0.01113926
71.06670214,-0.01052889
71.13336884,-0.00747704
71.20003554,-0.01052889
71.26670224,-0.01129185
71.33336894,-0.01052889
71.40003564,-0.01129185
71.46670234,-0.01159703
71.53336904,-0.00869778
71.60003574,-0.01159703
71.66670244,-0.01068148
71.73336914,-0.00824000
71.80003584,-0.01297037
71.86670254,-0.01159703
71.93336924,-0.00961333
72.00003594,-0.01510666
72.06670264,-0.01159703
72.13336934,-0.01419111
72.20003604,-0.01419111
72.26670274,-0.01312296
72.33336944,-0.01205481
72.40003614,-0.01632740
72.46670284,-0.01434370
72.53336954,-0.00991852
72.60003624,-0.01663259
72.66670294,-0.01358074
72.73336964,-0.01297037
72.80003634,-0.01541185
72.86670304,-0.01510666
72.93336974,-0.01052889
73.00003644,-0.01998962
73.06670314,-0.01434370
73.13336984,-0.01236000
73.20003654,-0.01892148
