Time,Channel A
5.70001176,0.02151555
5.73334517,0.01968444
5.76667857,0.01709037
5.80001197,0.01754814
5.83334537,0.02105777
5.86667877,0.01724296
5.90001218,0.01770074
5.93334558,0.01846370
5.96667898,0.02243111
6.00001238,0.01831111
6.03334578,0.01617481
6.06667919,0.01953185
6.10001259,0.01907407
6.13334599,0.01480148
6.16667939,0.02136296
6.20001280,0.01663259
6.23334620,0.01541185
6.26667960,0.02197333
6.30001300,0.01846370
6.33334640,0.01953185
6.36667981,0.01617481
6.40001321,0.01403851
6.43334661,0.01098666
6.46668001,0.01297037
6.50001341,0.01174963
6.53334682,0.00854518
6.56668022,0.01480148
6.60001362,0.01236000
6.63334702,0.01022370
6.66668043,0.01144444
6.70001383,0.01236000
6.73334723,0.00991852
6.76668063,0.01342814
6.80001403,0.00976592
6.83334744,0.00808741
6.86668084,0.01220740
6.90001424,0.00732444
6.93334764,0.00534074
6.96668104,0.00946074
7.00001445,0.00656148
7.03334785,0.00442518
7.06668125,0.00564592
7.10001465,0.00564592
7.13334806,0.00412000
7.16668146,0.00762963
7.20001486,0.00518815
7.23334826,0.00503555
7.26668166,0.00824000
7.30001507,0.00549333
7.33334847,0.00579852
7.36668187,0.00869778
7.40001527,0.00640889
7.43334867,0.00167852
7.46668208,0.01022370
7.50001548,0.00335704
7.53334888,0.00335704
7.56668228,0.00564592
7.60001568,0.00305185
7.63334909,0.00091556
7.66668249,0.00518815
7.70001589,0.00244148
7.73334929,0.00259407
7.76668270,0.00930815
7.80001610,0.00396741
7.83334950,0.00183111
7.86668290,0.00244148
7.90001630,0.00152593
7.93334971,0.00534074
7.96668311,0.00442518
8.00001651,0.00549333
8.03334991,0.00259407
8.06668331,0.00381481
8.10001672,0.00244148
8.13335012,0.00198370
8.16668352,0.00732444
8.20001692,0.00244148
8.23335033,0.00640889
8.26668373,0.01037629
8.30001713,0.00549333
8.33335053,0.00610370
8.36668393,0.01190222
8.40001734,0.00747704
8.43335074,0.00762963
8.46668414,0.00946074
8.50001754,0.00762963
8.53335094,0.00976592
8.56668435,0.01098666
8.60001775,0.00900296
8.63335115,0.00930815
8.66668455,0.01113926
8.70001796,0.01068148
8.73335136,0.00976592
8.76668476,0.01358074
8.80001816,0.01022370
8.83335156,0.01052889
8.86668497,0.01632740
8.90001837,0.01159703
8.93335177,0.01556444
8.96668517,0.01648000
9.00001857,0.01403851
9.03335198,0.01754814
9.06668538,0.01648000
9.10001878,0.01907407
9.13335218,0.02044740
9.16668558,0.02151555
9.20001899,0.01678518
9.23335239,0.02365185
9.26668579,0.02334666
9.30001919,0.01983703
9.33335260,0.02487259
9.36668600,0.02838221
9.40001940,0.02639851
9.43335280,0.02883999
9.46668620,0.03006073
9.50001961,0.02731407
9.53335301,0.02975555
9.56668641,0.03051851
9.60001981,0.03341777
9.63335321,0.02990814
9.66668662,0.02960295
9.70002002,0.03387555
9.73335342,0.03326517
9.76668682,0.03082369
9.80002023,0.03677480
9.83335363,0.03692739
9.86668703,0.03784295
9.90002043,0.03463851
9.93335383,0.03814813
9.96668724,0.04287850
10.00002064,0.03707999
10.03335404,0.04287850
10.06668744,0.04684591
10.10002084,0.04119999
10.13335425,0.04409925
10.16668765,0.04898221
10.20002105,0.04196295
10.23335445,0.04440443
10.26668786,0.05264443
10.30002126,0.04272591
10.33335466,0.04562517
10.36668806,0.04058962
10.40002146,0.04669332
10.43335487,0.04837184
10.46668827,0.04806665
10.50002167,0.04791406
10.53335507,0.05050813
10.56668847,0.05401776
10.60002188,0.05096591
10.63335528,0.04837184
10.66668868,0.05630665
10.70002208,0.05310221
10.73335548,0.05279702
10.76668889,0.05508591
10.80002229,0.05401776
10.83335569,0.05539110
10.86668909,0.05737480
10.90002250,0.05386517
10.93335590,0.05935850
10.96668930,0.05798517
11.00002270,0.05600147
11.03335610,0.06027406
11.06668951,0.06179998
11.10002291,0.05935850
11.13335631,0.06134220
11.16668971,0.06271554
11.20002311,0.05676443
11.23335652,0.06179998
11.26668992,0.06530961
11.30002332,0.06149480
11.33335672,0.06363109
11.36669013,0.06302072
11.40002353,0.06057924
11.43335693,0.06134220
11.46669033,0.06164739
11.50002373,0.05844295
11.53335714,0.06424146
11.56669054,0.06546220
11.60002394,0.06103702
11.63335734,0.06378368
11.66669074,0.06729332
11.70002415,0.06286813
11.73335755,0.06668294
11.76669095,0.06820887
11.80002435,0.06759850
11.83335776,0.06958220
11.86669116,0.06607258
11.90002456,0.06973480
11.93335796,0.06653035
11.96669136,0.06668294
12.00002477,0.06637776
12.03335817,0.06744590
12.06669157,0.06546220
12.10002497,0.06454664
12.13335837,0.06836146
12.16669178,0.06820887
12.20002518,0.06347850
12.23335858,0.06912442
12.26669198,0.06546220
12.30002538,0.06546220
12.33335879,0.06530961
12.36669219,0.06653035
12.40002559,0.06378368
12.43335899,0.06714072
12.46669240,0.06698813
12.50002580,0.06408887
12.53335920,0.06469924
12.56669260,0.06454664
12.60002600,0.06347850
12.63335941,0.06485184
12.66669281,0.06576739
12.70002621,0.06164739
12.73335961,0.06363109
12.76669301,0.06302072
12.80002642,0.06241035
12.83335982,0.06607258
12.86669322,0.06393628
12.90002662,0.06271554
12.93336003,0.06790368
12.96669343,0.06256294
13.00002683,0.06241035
13.03336023,0.06607258
13.06669363,0.06225776
13.10002704,0.06103702
13.13336044,0.06286813
13.16669384,0.06057924
13.20002724,0.05905332
13.23336064,0.06103702
13.26669405,0.06057924
13.30002745,0.05966369
13.33336085,0.06057924
13.36669425,0.05966369
13.40002766,0.05935850
13.43336106,0.05905332
13.46669446,0.06027406
13.50002786,0.05905332
13.53336126,0.06088443
13.56669467,0.05981628
13.60002807,0.05539110
13.63336147,0.06271554
13.66669487,0.05874813
13.70002827,0.05340739
13.73336168,0.05935850
13.76669508,0.05691702
13.80002848,0.05722221
13.83336188,0.06012146
13.86669528,0.06149480
13.90002869,0.06012146
13.93336209,0.06164739
13.96669549,0.06134220
14.00002889,0.05813776
14.03336230,0.06302072
14.06669570,0.05935850
14.10002910,0.05966369
14.13336250,0.06332590
14.16669590,0.06286813
14.20002931,0.06027406
14.23336271,0.06363109
14.26669611,0.06271554
14.30002951,0.06103702
14.33336291,0.06286813
14.36669632,0.06179998
14.40002972,0.06424146
14.43336312,0.06622516
14.46669652,0.06515702
14.50002993,0.06363109
14.53336333,0.06775109
14.56669673,0.06515702
14.60003013,0.06622516
14.63336353,0.07065035
14.66669694,0.06775109
14.70003034,0.06668294
14.73336374,0.07095554
14.76669714,0.06973480
14.80003054,0.06988738
14.83336395,0.07385479
14.86669735,0.07034516
14.90003075,0.07477035
14.93336415,0.07629627
14.96669756,0.07248146
15.00003096,0.07217628
15.03336436,0.07278664
15.06669776,0.07217628
15.10003116,0.07385479
15.13336457,0.07751702
15.16669797,0.07614368
15.20003137,0.07568590
15.23336477,0.08102664
15.26669817,0.07614368
15.30003158,0.07965331
15.33336498,0.08316294
15.36669838,0.07965331
15.40003178,0.08255257
15.43336518,0.08285775
15.46669859,0.08117923
15.50003199,0.08362071
15.53336539,0.08606219
15.56669879,0.08529923
15.60003220,0.08606219
15.63336560,0.08957183
15.66669900,0.08575701
15.70003240,0.08835109
15.73336580,0.09033479
15.76669921,0.08896145
15.80003261,0.09155553
15.83336601,0.09460738
15.86669941,0.09292886
15.90003281,0.09399701
15.93336622,0.09659109
15.96669962,0.09674367
16.00003302,0.09659109
16.03336642,0.09704886
16.06669983,0.09689627
16.10003323,0.09964293
16.13336663,0.10071110
16.16670003,0.09750663
16.20003343,0.09994812
16.23336684,0.10559400
16.26670024,0.10055850
16.30003364,0.10422070
16.33336704,0.10330520
16.36670044,0.10361030
16.40003385,0.10635700
16.43336725,0.10773030
16.46670065,0.10620440
16.50003405,0.10971400
16.53336746,0.10773030
16.56670086,0.11200290
16.60003426,0.11093480
16.63336766,0.11261330
16.66670106,0.11444440
16.70003447,0.10986660
16.73336787,0.11169770
16.76670127,0.11276590
16.80003467,0.11368150
16.83336807,0.11581770
16.86670148,0.11276590
16.90003488,0.11627550
16.93336828,0.11948000
16.96670168,0.11169770
17.00003508,0.11642810
17.03336849,0.12329480
17.06670189,0.11108740
17.10003529,0.11597030
17.13336869,0.11948000
17.16670210,0.11154520
17.20003550,0.11474960
17.23336890,0.10803550
17.26670230,0.11581770
17.30003570,0.11383400
17.33336911,0.11536000
17.36670251,0.11169770
17.40003591,0.11383400
17.43336931,0.11627550
17.46670271,0.11032440
17.50003612,0.11230810
17.53336952,0.11322370
17.56670292,0.11093480
17.60003632,0.11154520
17.63336973,0.11337630
17.66670313,0.11017180
17.70003653,0.11078220
17.73336993,0.11215550
17.76670333,0.10773030
17.80003674,0.10910370
17.83337014,0.10773030
17.86670354,0.10544150
17.90003694,0.10620440
17.93337034,0.10528890
17.96670375,0.09918515
18.00003715,0.10284740
18.03337055,0.10406810
18.06670395,0.09949034
18.10003735,0.10025330
18.13337076,0.10086370
18.16670416,0.09475997
18.20003756,0.09567553
18.23337096,0.09643849
18.26670437,0.09216590
18.30003777,0.09292886
18.33337117,0.09155553
18.36670457,0.08911405
18.40003797,0.08865627
18.43337138,0.08926664
18.46670478,0.08301035
18.50003818,0.08529923
18.53337158,0.08407849
18.56670498,0.08072146
18.60003839,0.08239998
18.63337179,0.08133183
18.66670519,0.07950072
18.70003859,0.07934812
18.73337200,0.07629627
18.76670540,0.07614368
18.80003880,0.07690664
18.83337220,0.07675405
18.86670560,0.07141331
18.90003901,0.07232887
18.93337241,0.06988738
18.96670581,0.06744590
19.00003921,0.06668294
19.03337261,0.06653035
19.06670602,0.06256294
19.10003942,0.06363109
19.13337282,0.06469924
19.16670622,0.06225776
19.20003963,0.06378368
19.23337303,0.06088443
19.26670643,0.06012146
19.30003983,0.06012146
19.33337323,0.06012146
19.36670664,0.05859554
19.40004004,0.05844295
19.43337344,0.06012146
19.46670684,0.05783258
19.50004024,0.05935850
19.53337365,0.06057924
19.56670705,0.05539110
19.60004045,0.05966369
19.63337385,0.05996887
19.66670725,0.05676443
19.70004066,0.06134220
19.73337406,0.06012146
19.76670746,0.05981628
19.80004086,0.06012146
19.83337427,0.06042665
19.86670767,0.06088443
19.90004107,0.06775109
19.93337447,0.06256294
19.96670787,0.06149480
20.00004128,0.06729332
20.03337468,0.06286813
20.06670808,0.06485184
20.10004148,0.06836146
20.13337488,0.06942961
20.16670829,0.07003998
20.20004169,0.07080294
20.23337509,0.07461776
20.26670849,0.07812738
20.30004190,0.07583850
20.33337530,0.07873775
20.36670870,0.08087405
20.40004210,0.08362071
20.43337550,0.08743553
20.46670891,0.09430219
20.50004231,0.09430219
20.53337571,0.09903257
20.56670911,0.10010070
20.60004251,0.10910370
20.63337592,0.10559400
20.66670932,0.10910370
20.70004272,0.11536000
20.73337612,0.12466810
20.76670953,0.12237920
20.80004293,0.13336590
20.83337633,0.13397630
20.86670973,0.13718070
20.90004313,0.14999850
20.93337654,0.15640740
20.96670994,0.16296880
21.00004334,0.16693620
21.03337674,0.17380290
21.06671014,0.17822810
21.10004355,0.19196140
21.13337695,0.19760740
21.16671035,0.20294810
21.20004375,0.21500290
21.23337715,0.21973330
21.26671056,0.22568440
21.30004396,0.24079100
21.33337736,0.25040440
21.36671076,0.25955990
21.40004417,0.27329330
21.43337757,0.28077030
21.46671097,0.29221470
21.50004437,0.30442210
21.53337777,0.31144140
21.56671118,0.32334360
21.60004458,0.33997620
21.63337798,0.34882660
21.66671138,0.36225470
21.70004478,0.37705620
21.73337819,0.38911100
21.76671159,0.40177620
21.80004499,0.41734060
21.83337839,0.42756430
21.86671180,0.44267100
21.90004520,0.45945610
21.93337860,0.47502060
21.96671200,0.48646500
22.00004540,0.50981170
22.03337881,0.52232430
22.06671221,0.53651540
22.10004561,0.56154060
22.13337901,0.57390060
22.16671241,0.59221170
22.20004582,0.61357460
22.23337922,0.62395090
22.26671262,0.64424570
22.30004602,0.66713460
22.33337943,0.68147830
22.36671283,0.70039980
22.40004623,0.72389910
22.43337963,0.74282050
22.46671303,0.76006350
22.50004644,0.78127380
22.53337984,0.79882200
22.56671324,0.82232120
22.60004664,0.84429450
22.63338004,0.86260570
22.66671345,0.88717310
22.70004685,0.90838340
22.73338025,0.93066190
22.76671365,0.95263530
22.80004705,0.97537150
22.83338046,0.99902340
22.86671386,1.02160700
22.90004726,1.05182000
22.93338066,1.06784300
22.96671407,1.09500400
23.00004747,1.12659100
23.03338087,1.14490200
23.06671427,1.16992700
23.10004767,1.20059800
23.13338108,1.22058800
23.16671448,1.24698600
23.20004788,1.28269300
23.23338128,1.30115700
23.26671468,1.32816600
23.30004809,1.35898900
23.33338149,1.38264100
23.36671489,1.41590600
23.40004829,1.44108400
23.43338170,1.47084000
23.46671510,1.50044300
23.50004850,1.53004600
23.53338190,1.55705400
23.56671530,1.59016700
23.60004871,1.61519200
23.63338211,1.63594500
23.66671551,1.67302500
23.70004891,1.70140700
23.73338231,1.72414300
23.76671572,1.76107100
23.80004912,1.79036800
23.83338252,1.82027600
23.86671592,1.85247300
23.90004933,1.88009300
23.93338273,1.91564700
23.96671613,1.94906500
24.00004953,1.97546300
24.03338293,2.00521900
24.06671634,2.04413000
24.10004974,2.07174900
24.13338314,2.09311200
24.16671654,2.13019200
24.20004994,2.15735300
24.23338335,2.18787200
24.26671675,2.21030300
24.30005015,2.24677300
24.33338355,2.26981400
24.36671695,2.29300800
24.40005036,2.32825700
24.43338376,2.35282400
24.46671716,2.38364800
24.50005056,2.40684200
24.53338397,2.43125700
24.56671737,2.45674000
24.60005077,2.48344400
24.63338417,2.50984200
24.66671757,2.53898700
24.70005098,2.55241600
24.73338438,2.57271000
24.76671778,2.60277100
24.80005118,2.63252700
24.83338458,2.65846700
24.86671799,2.68196700
24.90005139,2.71385800
24.93338479,2.72469300
24.96671819,2.75673700
25.00005160,2.78389800
25.03338500,2.81548500
25.06671840,2.83379600
25.10005180,2.86004200
25.13338520,2.87316500
25.16671861,2.90719300
25.20005201,2.93603300
25.23338541,2.96243200
25.26671881,2.98562600
25.30005221,3.00103800
25.33338562,3.02850400
25.36671902,3.06253200
25.40005242,3.08359000
25.43338582,3.10129100
25.46671923,3.12784200
25.50005263,3.15271500
25.53338603,3.17209400
25.56671943,3.20078100
25.60005283,3.23313100
25.63338624,3.24945800
25.66671964,3.26471800
25.70005304,3.30027200
25.73338644,3.31141100
25.76671984,3.33155300
25.80005325,3.36130900
25.83338665,3.37611000
25.86672005,3.40037200
25.90005345,3.42906000
25.93338685,3.45011800
25.96672026,3.47529500
26.00005366,3.49436900
26.03338706,3.51008600
26.06672046,3.53801100
26.10005387,3.55815300
26.13338727,3.56746100
26.16672067,3.58272100
26.20005407,3.61095000
26.23338747,3.61415500
26.26672088,3.62697200
26.30005428,3.65306600
26.33338768,3.65962700
26.36672108,3.67809100
26.40005448,3.69350300
26.43338789,3.70906700
26.46672129,3.71837500
26.50005469,3.73806000
26.53338809,3.74095900
26.56672150,3.75743900
26.60005490,3.76674700
26.63338830,3.78429500
26.66672170,3.79192500
26.70005510,3.80230100
26.73338851,3.80733700
26.76672191,3.81084600
26.80005531,3.82412200
26.83338871,3.83739700
26.86672211,3.84182300
26.90005552,3.84670500
26.93338892,3.85113100
26.96672232,3.85326700
27.00005572,3.86288000
27.03338913,3.86822100
27.06672253,3.87936000
27.10005593,3.87981800
27.13338933,3.88668500
27.16672273,3.89584000
27.20005614,3.88073400
27.23338954,3.88775300
27.26672294,3.89294100
27.30005634,3.87829200
27.33338974,3.88653200
27.36672315,3.88424300
27.40005655,3.88271700
27.43338995,3.88500600
27.46672335,3.87508800
27.50005675,3.88622700
27.53339016,3.88256500
27.56672356,3.88256500
27.60005696,3.87142600
27.63339036,3.88378500
27.66672377,3.85662400
27.70005717,3.86791600
27.73339057,3.86043900
27.76672397,3.84945200
27.80005737,3.84731600
27.83339078,3.83678700
27.86672418,3.82351100
27.90005758,3.82335900
27.93339098,3.80398000
27.96672438,3.80230100
28.00005779,3.78032800
28.03339119,3.77971700
28.06672459,3.75972800
28.10005799,3.75866000
28.13339140,3.74126400
28.16672480,3.72798800
28.20005820,3.70464200
28.23339160,3.69045100
28.26672500,3.66435700
28.30005841,3.65398100
28.33339181,3.63231300
28.36672521,3.61934300
28.40005861,3.60835600
28.43339201,3.59065500
28.46672542,3.58363600
28.50005882,3.56914000
28.53339222,3.55418600
28.56672562,3.52717700
28.60005902,3.50932300
28.63339243,3.49513200
28.66672583,3.47804200
28.70005923,3.45271200
28.73339263,3.42661800
28.76672604,3.41486900
28.80005944,3.37977200
28.83339284,3.35947800
28.86672624,3.34635400
28.90005964,3.31904100
28.93339305,3.28623300
28.96672645,3.27555200
29.00005985,3.25357800
29.03339325,3.22901100
29.06672665,3.20673200
29.10006006,3.18765800
29.13339346,3.15805500
29.16672686,3.12921500
29.20006026,3.11655000
29.23339367,3.07947000
29.26672707,3.04406900
29.30006047,3.02591000
29.33339387,3.00302100
29.36672727,2.97891200
29.40006068,2.97204500
29.43339408,2.95724400
29.46672748,2.91451800
29.50006088,2.89803800
29.53339428,2.86324600
29.56672769,2.83486400
29.60006109,2.83196500
29.63339449,2.79839500
29.66672789,2.76100900
29.70006130,2.74300400
29.73339470,2.71767300
29.76672810,2.69478400
29.80006150,2.67616800
29.83339490,2.64931200
29.86672831,2.63023800
29.90006171,2.60490700
29.93339511,2.56019800
29.96672851,2.53639300
30.00006191,2.50557000
30.03339532,2.48893700
30.06672872,2.46345400
30.10006212,2.43598700
30.13339552,2.41859200
30.16672892,2.39295600
30.20006233,2.36655800
30.23339573,2.33817600
30.26672913,2.31315000
30.30006253,2.28843000
30.33339594,2.26004800
30.36672934,2.23181900
30.40006274,2.20481000
30.43339614,2.17261300
30.46672954,2.14758800
30.50006295,2.11493300
30.53339635,2.07785300
30.56672975,2.05587900
30.60006315,2.02383500
30.63339655,1.99377400
30.66672996,1.95715200
30.70006336,1.92465000
30.73339676,1.89474200
30.76673016,1.86986900
30.80006357,1.84514900
30.83339697,1.82638000
30.86673037,1.78731700
30.90006377,1.75618800
30.93339717,1.72521100
30.96673058,1.70079600
31.00006398,1.66692100
31.03339738,1.63426600
31.06673078,1.61488700
31.10006418,1.58314800
31.13339759,1.54881400
31.16673099,1.52562000
31.20006439,1.49647500
31.23339779,1.46794000
31.26673120,1.43543800
31.30006460,1.40675100
31.33339800,1.37928400
31.36673140,1.35166500
31.40006480,1.32099400
31.43339821,1.29139100
31.46673161,1.27521600
31.50006501,1.23844100
31.53339841,1.21128000
31.56673181,1.19922500
31.60006522,1.16916400
31.63339862,1.14749600
31.66673202,1.12048700
31.70006542,1.09729300
31.73339882,1.07150500
31.76673223,1.04602200
31.80006563,1.02465900
31.83339903,0.99902340
31.86673243,0.98513750
31.90006584,0.95202490
31.93339924,0.93401900
31.96673264,0.91158790
32.00006604,0.89205600
32.03339944,0.86611530
32.06673285,0.84185310
32.10006625,0.82033750
32.13339965,0.80050050
32.16673305,0.78615680
32.20006645,0.76372570
32.23339986,0.74785610
32.26673326,0.72435680
32.30006666,0.70558790
32.33340006,0.68987090
32.36673347,0.67018650
32.40006687,0.65599540
32.43340027,0.63554790
32.46673367,0.62181460
32.50006707,0.59938350
32.53340048,0.58244570
32.56673388,0.56825460
32.60006728,0.55146940
32.63340068,0.53651540
32.66673408,0.52049310
32.70006749,0.50157170
32.73340089,0.48783840
32.76673429,0.47456280
32.80006769,0.46113470
32.83340110,0.44190800
32.86673450,0.43321030
32.90006790,0.41840880
32.93340130,0.40223400
32.96673470,0.39613030
33.00006811,0.37842950
33.03340151,0.36530660
33.06673491,0.35706660
33.10006831,0.33936580
33.13340171,0.32715840
33.16673512,0.31662950
33.20006852,0.30472730
33.23340192,0.29297770
33.26673532,0.28550060
33.30006872,0.27359840
33.33340213,0.26322220
33.36673553,0.25620290
33.40006893,0.24109620
33.43340233,0.23621330
33.46673574,0.22721030
33.50006914,0.21500290
33.53340254,0.20767850
33.56673594,0.20065920
33.60006934,0.19363990
33.63340275,0.18433180
33.66673615,0.18066960
33.70006955,0.17105620
33.73340295,0.16296880
33.76673635,0.16113770
33.80006976,0.15167700
33.83340316,0.14526810
33.86673656,0.14145330
33.90006996,0.13397630
33.93340337,0.12710960
33.96673677,0.12436290
34.00007017,0.12024290
34.03340357,0.11368150
34.06673697,0.11154520
34.10007038,0.10605180
34.13340378,0.10025330
34.16673718,0.10010070
34.20007058,0.09475997
34.23340398,0.09109775
34.26673739,0.08957183
34.30007079,0.08362071
34.33340419,0.08316294
34.36673759,0.08163701
34.40007100,0.07675405
34.43340440,0.07736442
34.46673780,0.07477035
34.50007120,0.07141331
34.53340460,0.06912442
34.56673801,0.06820887
34.60007141,0.06729332
34.63340481,0.06469924
34.66673821,0.06408887
34.70007161,0.06347850
34.73340502,0.06134220
34.76673842,0.05890072
34.80007182,0.05905332
34.83340522,0.05798517
34.86673862,0.05874813
34.90007203,0.05600147
34.93340543,0.05691702
34.96673883,0.05691702
35.00007223,0.05600147
35.03340564,0.05691702
35.06673904,0.06164739
35.10007244,0.05691702
35.13340584,0.05737480
35.16673924,0.06103702
35.20007265,0.05783258
35.23340605,0.05874813
35.26673945,0.06027406
35.30007285,0.05935850
35.33340625,0.06241035
35.36673966,0.06469924
35.40007306,0.05966369
35.43340646,0.06347850
35.46673986,0.06866664
35.50007327,0.06286813
35.53340667,0.06622516
35.56674007,0.07095554
35.60007347,0.06759850
35.63340687,0.07065035
35.66674028,0.07339702
35.70007368,0.07339702
35.73340708,0.07431257
35.76674048,0.07721183
35.80007388,0.07629627
35.83340729,0.07889035
35.86674069,0.08041627
35.90007409,0.08163701
35.93340749,0.08407849
35.96674090,0.08697775
36.00007430,0.08713035
36.03340770,0.08850367
36.06674110,0.09048738
36.10007450,0.09155553
36.13340791,0.09186071
36.16674131,0.09826960
36.20007471,0.09704886
36.23340811,0.09720145
36.26674151,0.10254220
36.30007492,0.10040590
36.33340832,0.10284740
36.36674172,0.10620440
36.40007512,0.10544150
36.43340852,0.10788290
36.46674193,0.11215550
36.50007533,0.11139260
36.53340873,0.11124000
36.56674213,0.11459700
36.60007554,0.11627550
36.63340894,0.11658070
36.66674234,0.12054810
36.70007574,0.11978520
36.73340914,0.12100590
36.76674255,0.12329480
36.80007595,0.12436290
36.83340935,0.12466810
36.86674275,0.12634660
36.90007615,0.12543110
36.93340956,0.12710960
36.96674296,0.13153480
37.00007636,0.12985630
37.03340976,0.12955110
37.06674317,0.13550220
37.10007657,0.13031400
37.13340997,0.13245030
37.16674337,0.13657030
37.20007677,0.13443400
37.23341018,0.13550220
37.26674358,0.13687550
37.30007698,0.13779110
37.33341038,0.13840140
37.36674378,0.14130070
37.40007719,0.13855400
37.43341059,0.14008000
37.46674399,0.14008000
37.50007739,0.13794370
37.53341080,0.13901180
37.56674420,0.14008000
37.60007760,0.13687550
37.63341100,0.13855400
37.66674440,0.13977480
37.70007781,0.13794370
37.73341121,0.13946960
37.76674461,0.14328440
37.80007801,0.13794370
37.83341141,0.13855400
37.86674482,0.14084290
37.90007822,0.13901180
37.93341162,0.13794370
37.96674502,0.13931700
38.00007842,0.13641770
38.03341183,0.13580740
38.06674523,0.13702810
38.10007863,0.13519700
38.13341203,0.13336590
38.16674544,0.13458660
38.20007884,0.13229770
38.23341224,0.13168740
38.26674564,0.13458660
38.30007904,0.12985630
38.33341245,0.13245030
38.36674585,0.13611260
38.40007925,0.12970370
38.43341265,0.13031400
38.46674605,0.13122960
38.50007946,0.12558370
38.53341286,0.12848290
38.56674626,0.12344740
38.60007966,0.12360000
