Time,Channel A
10.86667209,-0.02380444
10.93333879,-0.02243111
11.00000549,-0.01815851
11.06667219,-0.02029481
11.13333889,-0.02014222
11.20000559,-0.01876888
11.26667229,-0.02182074
11.33333899,-0.02044740
11.40000569,-0.02182074
11.46667239,-0.02136296
11.53333909,-0.02121036
11.60000579,-0.02121036
11.66667249,-0.02471999
11.73333919,-0.02365185
11.80000589,-0.02182074
11.86667259,-0.02349925
11.93333929,-0.02166814
12.00000599,-0.02395703
12.06667269,-0.02304148
12.13333939,-0.02044740
12.20000609,-0.02182074
12.26667279,-0.02212592
12.33333949,-0.02059999
12.40000619,-0.01983703
12.46667289,-0.02548296
12.53333959,-0.02121036
12.60000629,-0.02212592
12.66667299,-0.02334666
12.73333969,-0.02395703
12.80000639,-0.02395703
12.86667309,-0.02136296
12.93333979,-0.02136296
13.00000649,-0.02334666
13.06667319,-0.02304148
13.13333989,-0.02487259
13.20000659,-0.02578814
13.26667329,-0.02136296
13.33333999,-0.02182074
13.40000669,-0.02349925
13.46667339,-0.02456740
13.53334009,-0.02121036
13.60000679,-0.02487259
13.66667349,-0.02212592
13.73334019,-0.02426222
13.80000689,-0.02517777
13.86667359,-0.02304148
13.93334029,-0.02304148
14.00000699,-0.02746666
14.06667369,-0.02502518
14.13334039,-0.02639851
14.20000709,-0.02487259
14.26667379,-0.02334666
14.33334049,-0.02502518
14.40000719,-0.02456740
14.46667389,-0.02349925
14.53334059,-0.02365185
14.60000729,-0.02822962
14.66667399,-0.02502518
14.73334069,-0.02548296
14.80000739,-0.02609333
14.86667409,-0.02288888
14.93334079,-0.02609333
15.00000749,-0.02716147
15.06667419,-0.02456740
15.13334089,-0.02548296
15.20000759,-0.02471999
15.26667429,-0.02471999
15.33334099,-0.02594073
15.40000769,-0.02471999
15.46667439,-0.02487259
15.53334109,-0.02883999
15.60000779,-0.02655110
15.66667449,-0.02822962
15.73334119,-0.02517777
15.80000789,-0.02670370
15.86667459,-0.02471999
15.93334129,-0.02761925
16.00000799,-0.02731407
16.06667469,-0.02670370
16.13334139,-0.02502518
16.20000809,-0.02533036
16.26667479,-0.02700888
16.33334149,-0.02914518
16.40000819,-0.02594073
16.46667489,-0.02624592
16.53334159,-0.02777184
16.60000829,-0.02304148
16.66667499,-0.02670370
16.73334169,-0.02868740
16.80000839,-0.02761925
16.86667509,-0.02777184
16.93334179,-0.02838221
17.00000849,-0.02746666
17.06667519,-0.02853481
17.13334189,-0.02624592
17.20000859,-0.02548296
17.26667529,-0.02868740
17.33334199,-0.02731407
17.40000869,-0.02517777
17.46667539,-0.02777184
17.53334209,-0.02700888
17.60000879,-0.02731407
17.66667549,-0.02838221
17.73334219,-0.02548296
17.80000889,-0.02624592
17.86667559,-0.02716147
17.93334229,-0.02700888
18.00000899,-0.02716147
18.06667569,-0.02716147
18.13334239,-0.02594073
18.20000909,-0.02975555
18.26667579,-0.02868740
18.33334249,-0.02731407
18.40000919,-0.02624592
18.46667589,-0.02868740
18.53334258,-0.02777184
18.60000928,-0.02670370
18.66667598,-0.02883999
18.73334268,-0.02777184
18.80000938,-0.02990814
18.86667608,-0.03006073
18.93334278,-0.02746666
19.00000948,-0.02746666
19.06667618,-0.03006073
19.13334288,-0.02883999
19.20000958,-0.02975555
19.26667628,-0.02761925
19.33334298,-0.02716147
19.40000968,-0.02822962
19.46667638,-0.02868740
19.53334308,-0.02639851
19.60000978,-0.02746666
19.66667648,-0.02822962
19.73334318,-0.02609333
19.80000988,-0.02639851
19.86667658,-0.02670370
19.93334328,-0.02761925
20.00000998,-0.03189184
20.06667668,-0.02960295
20.13334338,-0.02838221
20.20001008,-0.02792444
20.26667678,-0.02761925
20.33334348,-0.02883999
20.40001018,-0.03082369
20.46667688,-0.02975555
20.53334358,-0.02838221
20.60001028,-0.02838221
20.66667698,-0.02838221
20.73334368,-0.03036592
20.80001038,-0.02960295
20.86667708,-0.02746666
20.93334378,-0.02792444
21.00001048,-0.03128147
21.06667718,-0.03219703
21.13334388,-0.02761925
21.20001058,-0.02990814
21.26667728,-0.02853481
21.33334398,-0.02731407
21.40001068,-0.02792444
21.46667738,-0.02945036
21.53334408,-0.02899258
21.60001078,-0.02746666
21.66667748,-0.02792444
21.73334418,-0.02853481
21.80001088,-0.02868740
21.86667758,-0.02594073
21.93334428,-0.02868740
22.00001098,-0.02655110
22.06667768,-0.02761925
22.13334438,-0.02975555
22.20001108,-0.02609333
22.26667778,-0.02655110
22.33334448,-0.02624592
22.40001118,-0.02838221
22.46667788,-0.02777184
22.53334458,-0.02914518
22.60001128,-0.02594073
22.66667798,-0.02777184
22.73334468,-0.03097629
22.80001138,-0.02914518
22.86667808,-0.02777184
22.93334478,-0.03036592
23.00001148,-0.03311258
23.06667818,-0.02975555
23.13334488,-0.02990814
23.20001158,-0.02975555
23.26667828,-0.02838221
23.33334498,-0.03189184
23.40001168,-0.02304148
23.46667838,-0.02853481
23.53334508,-0.02746666
23.60001178,-0.02716147
23.66667848,-0.02975555
23.73334518,-0.02975555
23.80001188,-0.02578814
23.86667858,-0.02761925
23.93334528,-0.02883999
24.00001198,-0.02670370
24.06667868,-0.02914518
24.13334538,-0.02700888
24.20001208,-0.02761925
24.26667878,-0.02731407
24.33334548,-0.02761925
24.40001218,-0.02639851
24.46667888,-0.02990814
24.53334558,-0.02945036
24.60001228,-0.02975555
24.66667898,-0.02868740
24.73334568,-0.02746666
24.80001238,-0.02761925
24.86667908,-0.02899258
24.93334578,-0.02990814
25.00001248,-0.02761925
25.06667918,-0.02655110
25.13334588,-0.02777184
25.20001258,-0.03067110
25.26667928,-0.02990814
25.33334598,-0.02899258
25.40001268,-0.02731407
25.46667938,-0.02899258
25.53334608,-0.02700888
25.60001278,-0.02899258
25.66667948,-0.02792444
25.73334618,-0.02761925
25.80001288,-0.02853481
25.86667958,-0.03189184
25.93334628,-0.02609333
26.00001298,-0.02746666
26.06667968,-0.02853481
26.13334638,-0.02792444
26.20001308,-0.02868740
26.26667978,-0.02777184
26.33334648,-0.02639851
26.40001318,-0.02777184
26.46667988,-0.02594073
26.53334658,-0.02838221
26.60001328,-0.03082369
26.66667998,-0.02868740
26.73334668,-0.02792444
26.80001338,-0.02822962
26.86668008,-0.02777184
26.93334678,-0.02594073
27.00001348,-0.03021332
27.06668018,-0.02868740
27.13334688,-0.02700888
27.20001358,-0.02975555
27.26668028,-0.02777184
27.33334698,-0.02853481
27.40001368,-0.02777184
27.46668038,-0.02639851
27.53334708,-0.03219703
27.60001378,-0.03524888
27.66668048,-0.02548296
27.73334718,-0.03021332
27.80001388,-0.03006073
27.86668058,-0.02853481
27.93334728,-0.02990814
28.00001398,-0.02945036
28.06668068,-0.02716147
28.13334738,-0.02822962
28.20001408,-0.02578814
28.26668078,-0.02471999
28.33334748,-0.02716147
28.40001418,-0.02822962
28.46668088,-0.02899258
28.53334758,-0.02868740
28.60001428,-0.02883999
28.66668098,-0.02700888
28.73334768,-0.02975555
28.80001438,-0.02853481
28.86668108,-0.02838221
28.93334778,-0.02853481
29.00001448,-0.02670370
29.06668118,-0.02868740
29.13334788,-0.03082369
29.20001458,-0.02731407
29.26668128,-0.02746666
29.33334798,-0.03097629
29.40001468,-0.02761925
29.46668138,-0.02777184
29.53334808,-0.03006073
29.60001478,-0.02838221
29.66668148,-0.02868740
29.73334818,-0.02822962
29.80001488,-0.02716147
29.86668158,-0.02822962
29.93334828,-0.03021332
30.00001498,-0.02761925
30.06668168,-0.03036592
30.13334838,-0.02914518
30.20001508,-0.02548296
30.26668178,-0.02700888
30.33334848,-0.02990814
30.40001518,-0.02578814
30.46668188,-0.02838221
30.53334858,-0.02822962
30.60001528,-0.02655110
30.66668198,-0.02975555
30.73334868,-0.02716147
30.80001538,-0.02945036
30.86668207,-0.02914518
30.93334877,-0.02868740
31.00001547,-0.02639851
31.06668217,-0.02578814
31.13334887,-0.02792444
31.20001557,-0.02746666
31.26668227,-0.02731407
31.33334897,-0.02868740
31.40001567,-0.02914518
31.46668237,-0.03006073
31.53334907,-0.03219703
31.60001577,-0.02945036
31.66668247,-0.02853481
31.73334917,-0.02899258
31.80001587,-0.02914518
31.86668257,-0.03311258
31.93334927,-0.02426222
32.00001597,-0.02792444
32.06668267,-0.02731407
32.13334937,-0.02838221
32.20001607,-0.02792444
32.26668277,-0.02883999
32.33334947,-0.02716147
32.40001617,-0.02822962
32.46668287,-0.02868740
32.53334957,-0.02517777
32.60001627,-0.02899258
32.66668297,-0.02700888
32.73334967,-0.02548296
32.80001637,-0.02761925
32.86668307,-0.02716147
32.93334977,-0.02899258
33.00001647,-0.02838221
33.06668317,-0.02990814
33.13334987,-0.03006073
33.20001657,-0.02853481
33.26668327,-0.03006073
33.33334997,-0.02639851
33.40001667,-0.03006073
33.46668337,-0.02670370
33.53335007,-0.02822962
33.60001677,-0.02975555
33.66668347,-0.02777184
33.73335017,-0.02914518
33.80001687,-0.02899258
33.86668357,-0.02655110
33.93335027,-0.02945036
34.00001697,-0.03006073
34.06668367,-0.02502518
34.13335037,-0.02975555
34.20001707,-0.02990814
34.26668377,-0.02471999
34.33335047,-0.02777184
34.40001717,-0.02502518
34.46668387,-0.02899258
34.53335057,-0.02792444
34.60001727,-0.02868740
34.66668397,-0.02792444
34.73335067,-0.02899258
34.80001737,-0.02777184
34.86668407,-0.02624592
34.93335077,-0.02838221
35.00001747,-0.02945036
35.06668417,-0.02533036
35.13335087,-0.02716147
35.20001757,-0.02822962
35.26668427,-0.02777184
35.33335097,-0.02945036
35.40001767,-0.02578814
35.46668437,-0.02670370
35.53335107,-0.02822962
35.60001777,-0.02609333
35.66668447,-0.02700888
35.73335117,-0.02700888
35.80001787,-0.02838221
35.86668457,-0.02945036
35.93335127,-0.02761925
36.00001797,-0.02761925
36.06668467,-0.02609333
36.13335137,-0.02899258
36.20001807,-0.02777184
36.26668477,-0.02868740
36.33335147,-0.02838221
36.40001817,-0.02716147
36.46668487,-0.02853481
36.53335157,-0.03082369
36.60001827,-0.03097629
36.66668497,-0.02853481
36.73335167,-0.02975555
36.80001837,-0.02731407
36.86668507,-0.02853481
36.93335177,-0.02868740
37.00001847,-0.02700888
37.06668517,-0.02822962
37.13335187,-0.02746666
37.20001857,-0.02578814
37.26668527,-0.02792444
37.33335197,-0.02639851
37.40001867,-0.02609333
37.46668537,-0.02700888
37.53335207,-0.02960295
37.60001877,-0.02990814
37.66668547,-0.02945036
37.73335217,-0.02777184
37.80001887,-0.02655110
37.86668557,-0.02792444
37.93335227,-0.02761925
38.00001897,-0.02746666
38.06668567,-0.02853481
38.13335237,-0.02822962
38.20001907,-0.02609333
38.26668577,-0.02853481
38.33335247,-0.02471999
38.40001917,-0.02395703
38.46668587,-0.02761925
38.53335257,-0.02639851
38.60001927,-0.02594073
38.66668597,-0.02899258
38.73335267,-0.02410962
38.80001937,-0.02502518
38.86668607,-0.02410962
38.93335277,-0.02609333
39.00001947,-0.02426222
39.06668617,-0.02868740
39.13335287,-0.02700888
39.20001957,-0.02838221
39.26668627,-0.02624592
39.33335297,-0.02700888
39.40001967,-0.02578814
39.46668637,-0.02548296
39.53335307,-0.02533036
39.60001977,-0.02487259
39.66668647,-0.02838221
39.73335317,-0.02609333
39.80001987,-0.02548296
39.86668657,-0.02746666
39.93335327,-0.02624592
40.00001997,-0.02487259
40.06668667,-0.02380444
40.13335337,-0.02548296
40.20002007,-0.02655110
40.26668677,-0.02975555
40.33335347,-0.02853481
40.40002017,-0.02639851
40.46668687,-0.02853481
40.53335357,-0.02731407
40.60002027,-0.02594073
40.66668697,-0.02502518
40.73335367,-0.02243111
40.80002037,-0.02700888
40.86668707,-0.02990814
40.93335377,-0.02380444
41.00002047,-0.02288888
41.06668717,-0.02655110
41.13335387,-0.02639851
41.20002057,-0.02410962
41.26668727,-0.02594073
41.33335397,-0.02578814
41.40002067,-0.02471999
41.46668737,-0.02670370
41.53335407,-0.02517777
41.60002077,-0.02655110
41.66668747,-0.02487259
41.73335417,-0.02258370
41.80002087,-0.02456740
41.86668757,-0.02639851
41.93335427,-0.02502518
42.00002097,-0.02487259
42.06668767,-0.02517777
42.13335437,-0.02288888
42.20002107,-0.02471999
42.26668777,-0.02410962
42.33335447,-0.02349925
42.40002117,-0.02426222
42.46668787,-0.02624592
42.53335457,-0.02456740
42.60002127,-0.02746666
42.66668797,-0.02258370
42.73335467,-0.01998962
42.80002137,-0.02670370
42.86668807,-0.02456740
42.93335477,-0.02258370
43.00002147,-0.02426222
43.06668817,-0.02517777
43.13335487,-0.02471999
43.20002156,-0.02609333
43.26668826,-0.02471999
43.33335496,-0.02288888
43.40002166,-0.02609333
43.46668836,-0.02487259
43.53335506,-0.02609333
43.60002176,-0.02639851
43.66668846,-0.02624592
43.73335516,-0.02655110
43.80002186,-0.02349925
43.86668856,-0.02548296
43.93335526,-0.02578814
44.00002196,-0.02838221
44.06668866,-0.02578814
44.13335536,-0.02655110
44.20002206,-0.02639851
44.26668876,-0.02761925
44.33335546,-0.02548296
44.40002216,-0.02700888
44.46668886,-0.02365185
44.53335556,-0.02670370
44.60002226,-0.02578814
44.66668896,-0.02243111
44.73335566,-0.02792444
44.80002236,-0.02517777
44.86668906,-0.02624592
44.93335576,-0.02639851
45.00002246,-0.03036592
45.06668916,-0.02868740
45.13335586,-0.02670370
45.20002256,-0.02868740
45.26668926,-0.02456740
45.33335596,-0.02639851
45.40002266,-0.02594073
45.46668936,-0.02624592
45.53335606,-0.02838221
45.60002276,-0.02578814
45.66668946,-0.02456740
45.73335616,-0.02853481
45.80002286,-0.02655110
45.86668956,-0.02395703
45.93335626,-0.02716147
46.00002296,-0.02548296
46.06668966,-0.02624592
46.13335636,-0.02868740
46.20002306,-0.02655110
46.26668976,-0.02609333
46.33335646,-0.02624592
46.40002316,-0.02761925
46.46668986,-0.02487259
46.53335656,-0.02548296
46.60002326,-0.02670370
46.66668996,-0.02578814
46.73335666,-0.02822962
46.80002336,-0.02670370
46.86669006,-0.02334666
46.93335676,-0.02746666
47.00002346,-0.02639851
47.06669016,-0.02578814
47.13335686,-0.02945036
47.20002356,-0.02838221
47.26669026,-0.02761925
47.33335696,-0.02838221
47.40002366,-0.02655110
47.46669036,-0.02548296
47.53335706,-0.03006073
47.60002376,-0.02670370
47.66669046,-0.02777184
47.73335716,-0.02945036
47.80002386,-0.02624592
47.86669056,-0.02716147
47.93335726,-0.02792444
48.00002396,-0.02548296
48.06669066,-0.02945036
48.13335736,-0.02700888
48.20002406,-0.02578814
48.26669076,-0.02594073
48.33335746,-0.02868740
48.40002416,-0.02792444
48.46669086,-0.02746666
48.53335756,-0.02609333
48.60002426,-0.02655110
48.66669096,-0.02746666
48.73335766,-0.02868740
48.80002436,-0.02716147
48.86669106,-0.02624592
48.93335776,-0.02609333
49.00002446,-0.02227851
49.06669116,-0.02609333
49.13335786,-0.02670370
49.20002456,-0.02853481
49.26669126,-0.02761925
49.33335796,-0.02639851
49.40002466,-0.02548296
49.46669136,-0.02410962
49.53335806,-0.02517777
49.60002476,-0.02609333
49.66669146,-0.02624592
49.73335816,-0.02624592
49.80002486,-0.02502518
49.86669156,-0.02777184
49.93335826,-0.02502518
50.00002496,-0.02578814
50.06669166,-0.03097629
50.13335836,-0.02639851
50.20002506,-0.02212592
50.26669176,-0.02380444
50.33335846,-0.02670370
50.40002516,-0.02502518
50.46669186,-0.02594073
50.53335856,-0.02655110
50.60002526,-0.02594073
50.66669196,-0.02670370
50.73335866,-0.02365185
50.80002536,-0.02426222
50.86669206,-0.02700888
50.93335876,-0.02670370
51.00002546,-0.02639851
51.06669216,-0.02670370
51.13335886,-0.02700888
51.20002556,-0.02533036
51.26669226,-0.02716147
51.33335896,-0.02548296
51.40002566,-0.02655110
51.46669236,-0.02853481
51.53335906,-0.02502518
51.60002576,-0.02502518
51.66669246,-0.02487259
51.73335916,-0.02517777
51.80002586,-0.02517777
51.86669256,-0.02639851
51.93335926,-0.02044740
52.00002596,-0.02868740
52.06669266,-0.02639851
52.13335936,-0.02395703
52.20002606,-0.02426222
52.26669276,-0.02502518
52.33335946,-0.02487259
52.40002616,-0.02487259
52.46669286,-0.02578814
52.53335956,-0.02395703
52.60002626,-0.02624592
52.66669296,-0.02609333
52.73335966,-0.02288888
52.80002636,-0.02471999
52.86669306,-0.02502518
52.93335976,-0.02334666
53.00002646,-0.02487259
53.06669316,-0.02533036
53.13335986,-0.02151555
53.20002656,-0.02502518
53.26669326,-0.02258370
53.33335996,-0.02105777
53.40002666,-0.02410962
53.46669336,-0.02456740
53.53336006,-0.02502518
53.60002676,-0.02334666
53.66669346,-0.02258370
53.73336016,-0.02304148
53.80002686,-0.02746666
53.86669356,-0.02227851
53.93336026,-0.02136296
54.00002696,-0.02548296
54.06669366,-0.02410962
54.13336036,-0.02349925
54.20002706,-0.02533036
54.26669376,-0.02349925
54.33336046,-0.02380444
54.40002716,-0.02410962
54.46669386,-0.02227851
54.53336056,-0.02365185
54.60002726,-0.02334666
54.66669396,-0.02365185
54.73336066,-0.02151555
54.80002736,-0.02288888
54.86669406,-0.02258370
54.93336076,-0.02395703
55.00002746,-0.02487259
55.06669416,-0.02182074
55.13336086,-0.02258370
55.20002756,-0.02426222
55.26669426,-0.02121036
55.33336096,-0.02395703
55.40002766,-0.02624592
55.46669436,-0.02380444
55.53336105,-0.02304148
55.60002775,-0.02410962
55.66669445,-0.02182074
55.73336115,-0.02258370
55.80002785,-0.02258370
55.86669455,-0.01922666
55.93336125,-0.02059999
56.00002795,-0.02136296
56.06669465,-0.01983703
56.13336135,-0.02151555
56.20002805,-0.01998962
56.26669475,-0.01937925
56.33336145,-0.02166814
56.40002815,-0.02029481
56.46669485,-0.01998962
56.53336155,-0.01663259
56.60002825,-0.01998962
56.66669495,-0.01739555
56.73336165,-0.01907407
56.80002835,-0.01907407
56.86669505,-0.01800592
56.93336175,-0.01922666
57.00002845,-0.01800592
57.06669515,-0.01800592
57.13336185,-0.01846370
57.20002855,-0.01968444
57.26669525,-0.01998962
57.33336195,-0.02243111
57.40002865,-0.01892148
57.46669535,-0.01678518
57.53336205,-0.01861629
57.60002875,-0.01693777
57.66669545,-0.01770074
57.73336215,-0.02395703
57.80002885,-0.01480148
57.86669555,-0.01678518
57.93336225,-0.01724296
58.00002895,-0.01907407
58.06669565,-0.01785333
58.13336235,-0.01770074
58.20002905,-0.01358074
58.26669575,-0.01556444
58.33336245,-0.01434370
58.40002915,-0.01449629
58.46669585,-0.01388592
58.53336255,-0.01388592
58.60002925,-0.01190222
58.66669595,-0.01419111
58.73336265,-0.01419111
58.80002935,-0.01205481
58.86669605,-0.01510666
58.93336275,-0.01037629
59.00002945,-0.01068148
59.06669615,-0.01083407
59.13336285,-0.01266518
59.20002955,-0.01174963
59.26669625,-0.01083407
59.33336295,-0.01022370
59.40002965,-0.00991852
59.46669635,-0.01159703
59.53336305,-0.01022370
59.60002975,-0.01037629
59.66669645,-0.01037629
59.73336315,-0.00778222
59.80002985,-0.00900296
59.86669655,-0.01052889
59.93336325,-0.00900296
60.00002995,-0.00915555
60.06669665,-0.00778222
60.13336335,-0.00503555
60.20003005,-0.00686667
60.26669675,-0.00839259
60.33336345,-0.00885037
60.40003015,-0.00671407
60.46669685,-0.00778222
60.53336355,-0.00518815
60.60003025,-0.00717185
60.66669695,-0.00640889
60.73336365,-0.00656148
60.80003035,-0.00640889
60.86669705,-0.00549333
60.93336375,-0.00442518
61.00003045,-0.00549333
61.06669715,-0.00564592
61.13336385,-0.00549333
61.20003055,-0.00946074
61.26669725,-0.00442518
61.33336395,-0.00137333
61.40003065,-0.00793481
61.46669735,-0.00534074
61.53336405,-0.00549333
61.60003075,-0.00625629
61.66669745,-0.00595111
61.73336415,-0.00381481
61.80003085,-0.00686667
61.86669755,-0.00671407
61.93336425,-0.00564592
62.00003095,-0.00442518
62.06669765,-0.00564592
62.13336435,-0.00747704
62.20003105,-0.00946074
62.26669775,-0.00534074
62.33336445,-0.00564592
62.40003115,-0.00808741
62.46669785,-0.00442518
62.53336455,-0.00900296
62.60003125,-0.00701926
62.66669795,-0.00824000
62.73336465,-0.00778222
62.80003135,-0.00839259
62.86669805,-0.00900296
62.93336475,-0.01022370
63.00003145,-0.00824000
63.06669815,-0.00656148
63.13336485,-0.00869778
63.20003155,-0.00717185
63.26669825,-0.00625629
63.33336495,-0.00762963
63.40003165,-0.01037629
63.46669835,-0.00747704
63.53336505,-0.01007111
63.60003175,-0.01037629
63.66669845,-0.00946074
63.73336515,-0.01236000
63.80003185,-0.01205481
63.86669855,-0.01159703
63.93336525,-0.01297037
64.00003195,-0.01205481
64.06669865,-0.00915555
64.13336535,-0.01388592
64.20003205,-0.01419111
64.26669875,-0.01266518
64.33336545,-0.01144444
64.40003215,-0.01266518
64.46669885,-0.01449629
64.53336555,-0.01617481
64.60003225,-0.01403851
64.66669895,-0.01388592
64.73336565,-0.01449629
64.80003235,-0.01525925
64.86669905,-0.01632740
64.93336575,-0.01785333
65.00003245,-0.01754814
65.06669915,-0.01617481
65.13336585,-0.01785333
65.20003255,-0.01724296
65.26669925,-0.01785333
65.33336595,-0.01678518
65.40003265,-0.01632740
65.46669935,-0.01815851
65.53336605,-0.01815851
65.60003275,-0.01800592
65.66669945,-0.01892148
65.73336615,-0.01861629
65.80003285,-0.01632740
65.86669955,-0.02136296
65.93336625,-0.01815851
66.00003295,-0.01129185
66.06669965,-0.02105777
66.13336635,-0.01998962
66.20003305,-0.02090518
66.26669975,-0.02090518
66.33336645,-0.02105777
66.40003315,-0.02014222
66.46669985,-0.02380444
66.53336655,-0.02105777
66.60003325,-0.02136296
66.66669995,-0.02365185
66.73336665,-0.02212592
66.80003335,-0.02502518
66.86670005,-0.02471999
66.93336675,-0.02227851
67.00003345,-0.02349925
67.06670015,-0.02548296
67.13336685,-0.01998962
67.20003355,-0.02136296
67.26670025,-0.02334666
67.33336695,-0.02548296
67.40003365,-0.02395703
67.46670035,-0.02700888
67.53336705,-0.02349925
67.60003375,-0.02533036
67.66670045,-0.02334666
67.73336715,-0.02578814
67.80003385,-0.02380444
67.86670054,-0.02426222
67.93336724,-0.02258370
68.00003394,-0.02456740
68.06670064,-0.02426222
68.13336734,-0.02426222
68.20003404,-0.02883999
68.26670074,-0.02212592
68.33336744,-0.02517777
68.40003414,-0.02548296
68.46670084,-0.02517777
68.53336754,-0.02639851
68.60003424,-0.02487259
68.66670094,-0.02594073
68.73336764,-0.02609333
68.80003434,-0.02731407
68.86670104,-0.02639851
68.93336774,-0.02624592
69.00003444,-0.02899258
69.06670114,-0.02838221
69.13336784,-0.02700888
69.20003454,-0.02670370
69.26670124,-0.02655110
69.33336794,-0.02746666
69.40003464,-0.02700888
69.46670134,-0.02594073
69.53336804,-0.02731407
69.60003474,-0.02594073
69.66670144,-0.02639851
69.73336814,-0.02533036
69.80003484,-0.02777184
69.86670154,-0.02487259
69.93336824,-0.02761925
70.00003494,-0.02594073
70.06670164,-0.02868740
70.13336834,-0.02838221
70.20003504,-0.02594073
70.26670174,-0.02517777
70.33336844,-0.02899258
70.40003514,-0.02700888
70.46670184,-0.02716147
70.53336854,-0.02731407
70.60003524,-0.02670370
70.66670194,-0.02609333
70.73336864,-0.02761925
70.80003534,-0.02716147
70.86670204,-0.02670370
70.93336874,-0.02746666
71.00003544,-0.02517777
71.06670214,-0.02761925
71.13336884,-0.03021332
71.20003554,-0.02822962
71.26670224,-0.02990814
71.33336894,-0.03112888
71.40003564,-0.02883999
71.46670234,-0.02792444
71.53336904,-0.02822962
71.60003574,-0.02899258
